AverageRateBlockedDefTent__c,AverageRateBlockedDef__c,AverageRateBlockedTent__c,BlockedDefinite__c,BlockedDefTent__c,BlockedProspect__c,BlockedTentative__c,BudgetedRate__c,BudgetedRooms__c,DailyRoomInventory__c,EffectiveDateString__c,EffectiveDate__c,ExternalId__c,ForecastedOccupancy__c,GroupAvailable__c,GuestroomType__c,IsRunOfHouse__c,Location__c,MinimumAcceptableRate__c,Name,NIHRMMigrations_ExternalID__c,OccupancyPercentage__c,OutOfService__c,PhysicalRoomInventory__c,PMSOnlyTransient__c,RackRate__c,RevenueBlockedDef__c,RevenueBlockedTent__c,RevenueDefTent__c,RoomTypeAvailable__c,SourceSystemExternalId__c,TotalAverageRateBlockedDefTent__c,TotalAverageRateBlockedDef__c,TotalAverageRateBlockedTent__c,TotalBlockedDefinite__c,TotalBlockedDefTent__c,TotalBlockedProspect__c,TotalBlockedTentative__c,TotalDailyRoomInventory__c,TotalForecastedOccupancy__c,TotalGroupAvailable__c,TotalGroupCeiling__c,TotalOccupancyPercentage__c,TotalOutOfService__c,TotalPhysicalRoomInventory__c,TotalRevenueBlockedDef__c,TotalRevenueBlockedTent__c,TotalRevenueDefTent__c,TotalRoomTypeAvailable__c,TotalTransientProtected__c,TotalTransientSold__c,TransientProtectedRemaining__c,TransientProtected__c,TransientSold__c,UniqueExternalId__c 
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-01,2026-04-01,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/1/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-02,2026-04-02,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/2/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-03,2026-04-03,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/3/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-04,2026-04-04,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/4/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-05,2026-04-05,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/5/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-06,2026-04-06,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/6/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-07,2026-04-07,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/7/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-08,2026-04-08,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/8/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-09,2026-04-09,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/9/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-10,2026-04-10,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/10/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-11,2026-04-11,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/11/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-12,2026-04-12,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/12/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-13,2026-04-13,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/13/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-14,2026-04-14,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/14/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-15,2026-04-15,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/15/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-16,2026-04-16,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/16/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-17,2026-04-17,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/17/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-18,2026-04-18,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/18/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-19,2026-04-19,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/19/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-20,2026-04-20,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/20/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-21,2026-04-21,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/21/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-22,2026-04-22,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/22/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-23,2026-04-23,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/23/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-24,2026-04-24,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/24/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-25,2026-04-25,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/25/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-26,2026-04-26,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/26/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-27,2026-04-27,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/27/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-28,2026-04-28,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/28/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-29,2026-04-29,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/29/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-04-30,2026-04-30,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 4/30/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-01,2026-05-01,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/1/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-02,2026-05-02,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/2/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-03,2026-05-03,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/3/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-04,2026-05-04,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/4/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-05,2026-05-05,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/5/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-06,2026-05-06,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/6/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-07,2026-05-07,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/7/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-08,2026-05-08,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/8/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-09,2026-05-09,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/9/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-10,2026-05-10,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/10/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-11,2026-05-11,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/11/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-12,2026-05-12,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/12/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-13,2026-05-13,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/13/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-14,2026-05-14,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/14/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-15,2026-05-15,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/15/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-16,2026-05-16,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/16/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-17,2026-05-17,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/17/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-18,2026-05-18,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/18/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-19,2026-05-19,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/19/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-20,2026-05-20,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/20/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-21,2026-05-21,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/21/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-22,2026-05-22,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/22/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-23,2026-05-23,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/23/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-24,2026-05-24,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/24/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-25,2026-05-25,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/25/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-26,2026-05-26,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/26/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-27,2026-05-27,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/27/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-28,2026-05-28,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/28/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-29,2026-05-29,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/29/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-30,2026-05-30,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/30/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-05-31,2026-05-31,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 5/31/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-06-01,2026-06-01,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 6/1/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-06-02,2026-06-02,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 6/2/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-06-03,2026-06-03,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 6/3/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-06-04,2026-06-04,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 6/4/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-06-05,2026-06-05,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 6/5/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2026-06-06,2026-06-06,,0.0,20.0,a4CKa000000m2bnMAA,false,a47Ka000000lhMlIAI,,Studio: 6/6/2026,,0.0,,20.0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
